Flag ID,Content URL,Platform,Content Type,Rule Name,Rule Version,Status,AI Ruling,AI Confidence,AI Reasoning,Content Source,Timestamp,Context Text,Mismatch,Band,Analyst Notes
08c25c40-8d87-4943-89d5-43e934898070,https://www.tiktok.com/@travelmomsquad/video/7450180530835983662,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,violation,1.0,No marketing bullets are mentioned in the video.,Video,,,,1.00,Violation with blank context
3deab348-d4e2-48de-9bd1-fcde4456b779,https://www.tiktok.com/@travelmomsquad/video/7450180530835983662,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,1.0,There is no welcome offer mentioned.,Video,,,,1.00,Violation with blank context
c3b4eb79-086d-4d64-89a6-aebb14eb3c08,https://www.tiktok.com/@travelmomsquad/video/7450180530835983662,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,violation,1.0,There is no mention of an annual fee.,Video,,,,1.00,Violation with blank context
daf56548-f408-4845-bf62-8cdcaf4d9107,https://www.instagram.com/p/DHMITEgxFa-/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,0.65,"The speaker references ""travel points in Mount Space"" which is assumed to be a reference to Chase Sapphire Reserve® based on the context of travel and points within this video. However, the card is not mentioned by its full name with trademark symbols, so it tentatively violates this rule. Ambiguous feature mapping.",Video,,interesting that I've noticed that the travel points in Mount Space doesn't really talk about this at all and I get it to,,0.50-0.69,
b5e402d4-57e1-4950-9d96-6187ac5abe50,https://www.instagram.com/p/DHMITEgxFa-/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule requires the first mention of the card to be the full card name with trademark. The content does not mention the card name, so it violates the rule.",Caption/Description,,"(Danny) Sharing some thoughts on the Latino travel guilt that many of us face, especially when we keep hearing these stories of the migrant abuses on these deportation flights. Especially for Latinos, we shouldn’t be supporting these policies on nuestro pueblo, especially if we have the privilege to travel.",,0.90-0.99,
97625c06-dc37-4acf-b4da-274b31969524,https://www.tiktok.com/@travelmomsquad/video/7420833609642183982,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.7,The full card name with trademark symbols is not mentioned in the description. Baseline 0.93 - 0.23 (no card name) = 0.70,Caption/Description,,"Would you fly like this for 17.5 hours? Singapore Airlines is a go-to option for us when it comes to flying to Asia. Not only do they offer a great product, but all the major banks transfer to Singapore making it really easy to rack up a lot of points!",,0.70-0.89,
1c12e18c-e185-4ad3-89f9-19fdf5ae7801,https://www.tiktok.com/@continental.ky/video/7358976563255332142,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule ""Card Name Precision Rule"" states that the first mention of the card requires the full card name with trademark symbols. The caption mentions ""credit card points"" but does not include the full name of the Chase Sapphire Reserve card with trademark.",Caption/Description,,Replying to @ElizaRHLP here is how to transfer your credit card points to airlines directly instead of using the banks travel portal! Bank travel portals typically charge WAY more points than when booking with airlines direct #travelhacks #traveltok #flighthacks #traveltips,,0.90-0.99,
3554d016-cb00-4247-aa9a-047c636e8216,https://www.tiktok.com/@continental.ky/video/7358976563255332142,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,violation,0.95,"The description discusses transferring points to airlines directly, which relates to travel. However, it is not a verbatim statement of any marketing bullet and could be misinterpreted.",Caption/Description,,Replying to @ElizaRHLP here is how to transfer your credit card points to airlines directly instead of using the banks travel portal!,,0.90-0.99,
5c396bab-6f99-4574-8f02-2958ce350c85,https://www.tiktok.com/@continental.ky/video/7214166236232453418,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card name is ""creditcardpoints"" which is not the full card name with trademark symbol.",Caption/Description,,Save this for next time you’re doing an award booking! #traveltips #traveltiktok #travelwithpoints #creditcardpoints #creditcardpointsandmiles #travelcreditcard #creditcardtips #creditcardrewards #travelhacks #creditcardpointsforbeginners,,0.90-0.99,
163cdb57-a12c-4b4c-bb55-36da5b07107d,https://www.tiktok.com/@continental.ky/video/7214166236232453418,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card ""creditcardpoints"" is missing the full card name ""Chase Sapphire Reserve®"" with trademark symbols.",Caption/Description,,Save this for next time you’re doing an award booking! #traveltips #traveltiktok #travelwithpoints #creditcardpoints #creditcardpointsandmiles #travelcreditcard #creditcardtips #creditcardrewards #travelhacks #creditcardpointsforbeginners,,0.90-0.99,
3dbafc1a-c31d-48bf-87af-def0dd7058c1,https://www.tiktok.com/@continental.ky/video/7214166236232453418,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.95,"The video shows ""Chase"" without including the trademark symbol at [00:00:44] and subsequent mentions, which is a violation of the card name precision rule.",Video,,so if we're looking at Chase you would want to transfer your points to British Airways or Iberia,,0.90-0.99,
d4504012-2440-4596-b04e-48ae7da78ef0,https://www.tiktok.com/@continental.ky/video/7214166236232453418,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The video mentions ""Chase Ultimate Rewards Points"" at [00:00:20], and then subsequently refers to ""Chase"" at [00:00:44] which is allowed.",Video,,"if you want to fly on United with Chase Rewards Capital one points, Amex Points or city thank you points",,0.90-0.99,
0f7c7d20-798e-4fd4-b23b-6858db03f552,https://www.tiktok.com/@continental.ky/video/7214166236232453418,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card is ""creditcardpoints"" in the caption. Since it is not the full card name with trademark symbols, it violates the Card Name Precision Rule.",Caption/Description,,Save this for next time you’re doing an award booking! #traveltips #traveltiktok #travelwithpoints #creditcardpoints #travelwithpoints #creditcardpointsandmiles #travelcreditcard #creditcardtips #creditcardrewards #travelhacks #creditcardpointsforbeginners,,0.90-0.99,
7e68a0c5-12a0-4897-99c7-bf527b169932,https://www.tiktok.com/@continental.ky/video/7358976563255332142,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.65,"The card name ""Chase Sapphire"" is mentioned without the full name or trademark symbol. The content is within the appropriate time frame of the product being shown on the screen. The card is also referred to as simply ""Chase card.""",Video,,first just log into your chase account and click on one of your cards that earns points [00:00:30],,0.50-0.69,
e256581c-28eb-4807-8e08-82cac7862f6b,https://www.tiktok.com/@continental.ky/video/7358976563255332142,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,violation,1.0,No marketing bullets are stated in their entirety in the video.,Video,,then you'll see a summary of your card here and you're gonna Wanna click on these three dots [00:00:38],,1.00,
14dcd034-3d72-41a7-8ab3-810bdca332f4,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,1.0,"The product ""Chase Sapphire Preferred® Card"" is not mentioned in the video, hence this rule is not applicable.",Video,,,,1.00,Violation with blank context
607f3bec-7a02-4c87-bf3b-3fafe6915a85,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,1.0,"There is no welcome offer mentioned related to the Chase Sapphire Preferred® Card in the video, therefore the rule is not applicable.",Video,,,,1.00,Violation with blank context
ac70ea82-b400-403a-b6e8-aa193d593981,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,violation,1.0,"The video does not mention the annual fee of the Chase Sapphire Preferred® Card. Therefore, this rule is not applicable.",Video,,,,1.00,Violation with blank context
bab81c09-573a-4332-a5e5-e4ce0806775d,https://www.tiktok.com/@continental.ky/video/7358976563255332142,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule requires the first mention of the card name to be the full name with trademark symbols. The caption mentions ""credit card points"" but does not mention the card name at all, thus violating the rule.",Caption/Description,,Replying to @ElizaRHLP here is how to transfer your credit card points to airlines directly instead of using the banks travel portal! Bank travel portals typically charge WAY more points than when booking with airlines direct #travelhacks #traveltok #flighthacks #traveltips,,0.90-0.99,
8972b7ef-b821-4d10-b732-f96204e2d172,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,violation,0.15,The marketing bullet verbatim rule is not applicable because there is no marketing bullet mentioned in the provided text. Confidence score is set to the baseline for non-triggering.,Caption/Description,,Our trip was delayed 3 years because of covid but we finally made it ti Havasu Falls and it did not disappoint! Overall this 10 mile hike was much easier & more beautiful than expected!! #havasupai #havasupaifalls #havasu #havasufalls #backpackingtips #backpackingtrip #backpackingtok,,0.00-0.49,
dc45c67a-b300-4a5c-850c-79472fd8023c,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.15,The card name precision rule is not applicable because there is no mention of the card name in the provided text. Confidence score is set to the baseline for non-triggering.,Caption/Description,,Our trip was delayed 3 years because of covid but we finally made it ti Havasu Falls and it did not disappoint! Overall this 10 mile hike was much easier & more beautiful than expected!! #havasupai #havasupaifalls #havasu #havasufalls #backpackingtips #backpackingtrip #backpackingtok,,0.00-0.49,
711762f4-68be-4e27-a5b2-ba461323186e,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.15,The welcome offer accuracy rule is not applicable because there is no mention of any welcome offer in the provided text. Confidence score is set to the baseline for non-triggering.,Caption/Description,,Our trip was delayed 3 years because of covid but we finally made it ti Havasu Falls and it did not disappoint! Overall this 10 mile hike was much easier & more beautiful than expected!! #havasupai #havasupaifalls #havasu #havasufalls #backpackingtips #backpackingtrip #backpackingtok,,0.00-0.49,
1865e36b-cca5-4e30-b41a-bd86276f36a3,https://www.tiktok.com/@continental.ky/video/7223177539907489070,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,violation,0.15,The annual fee transparency rule is not applicable because there is no mention of any annual fee in the provided text. Confidence score is set to the baseline for non-triggering.,Caption/Description,,Our trip was delayed 3 years because of covid but we finally made it ti Havasu Falls and it did not disappoint! Overall this 10 mile hike was much easier & more beautiful than expected!! #havasupai #havasupaifalls #havasu #havasufalls #backpackingtips #backpackingtrip #backpackingtok,,0.00-0.49,
b873b18e-ef77-4029-b9f1-a7adfc496bc0,https://www.tiktok.com/@continental.ky/video/7358976563255332142,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,1.0,The product is not mentioned in the video.,Video,,NO CONTEXT,,1.00,
